Date,Close,Volume,Open,High,Low
5/28/15,$426.57 ,1908236,$429.71 ,$431.35 ,$425.47 
5/27/15,$431.42 ,2227888,$427.45 ,$431.85 ,$425.01 
5/26/15,$425.47 ,2239411,$426.20 ,$427 ,$422 
5/22/15,$427.63 ,2018905,$431.55 ,$432.44 ,$427.61 
5/21/15,$431.63 ,4115003,$428 ,$436.90 ,$428 
5/20/15,$423.86 ,2192808,$420.60 ,$427.10 ,$418.36 
5/19/15,$421.71 ,2464309,$424.87 ,$428.24 ,$420.63 
5/18/15,$425.24 ,2389023,$426 ,$427.27 ,$421.46 
5/15/15,$426 ,4234294,$428 ,$430.40 ,$424.30 
5/14/15,$432.28 ,1883300,$429.45 ,$433 ,$427.01 
5/13/15,$426.87 ,1995586,$429.98 ,$433.53 ,$425.80 
5/12/15,$431.02 ,1946725,$431.08 ,$433.25 ,$426.71 
5/11/15,$432.85 ,2391479,$432.51 ,$439 ,$431.37 
5/8/15,$433.69 ,2907934,$430.75 ,$435.20 ,$430.17 
5/7/15,$426.88 ,2762915,$424.15 ,$428.50 ,$422.85 
5/6/15,$419.10 ,2548175,$421.43 ,$422.72 ,$414.55 
5/5/15,$421.19 ,2855612,$422.85 ,$427.51 ,$421.02 
5/4/15,$423.04 ,2267420,$424.80 ,$429.77 ,$422.42 
5/1/15,$422.87 ,3428724,$423.82 ,$425.64 ,$416 
4/30/15,$421.78 ,3645492,$427.11 ,$431.75 ,$419.24 
4/29/15,$429.37 ,3616655,$426.75 ,$434.24 ,$426.03 
4/28/15,$429.31 ,4134186,$438.51 ,$439 ,$428.04 
4/27/15,$438.56 ,5426185,$443.86 ,$446.99 ,$437.41 
4/24/15,$445.10 ,17160220,$439 ,$452.65 ,$439 
4/23/15,$389.99 ,7673583,$390.21 ,$391.88 ,$386.15 
4/22/15,$389.80 ,3470790,$391.91 ,$394.28 ,$388 
4/21/15,$391.18 ,4639595,$391.31 ,$394.60 ,$386.80 
4/20/15,$389.51 ,5005286,$378.55 ,$391.94 ,$377 
4/17/15,$375.56 ,3834778,$382.63 ,$383.56 ,$374.40 
4/16/15,$386.04 ,2074427,$383.69 ,$387.45 ,$383.55 
4/15/15,$383.45 ,1928677,$384.65 ,$385.78 ,$381.64 
4/14/15,$385.11 ,2582297,$383.51 ,$387.81 ,$381.21 
4/13/15,$382.36 ,1894399,$383.53 ,$385.28 ,$380.14 
4/10/15,$382.65 ,2572177,$384.31 ,$387.12 ,$381.32 
4/9/15,$383.54 ,2390424,$380.66 ,$384.42 ,$378.80 
4/8/15,$381.20 ,2634857,$374.66 ,$381.58 ,$374.65 
4/7/15,$374.41 ,1954217,$376.15 ,$379.31 ,$374.03 
4/6/15,$377.04 ,3043772,$370.10 ,$380.20 ,$369.36 
4/2/15,$372.25 ,1872952,$370.50 ,$373.28 ,$369 
4/1/15,$370.26 ,2454130,$372.10 ,$373.16 ,$368.34 
3/31/15,$372.10 ,2505578,$373.24 ,$377.70 ,$371.51 
3/30/15,$374.59 ,1818704,$371.87 ,$376.12 ,$371.55 
3/27/15,$370.56 ,2606063,$367.11 ,$373.17 ,$366.57 
3/26/15,$367.35 ,2929557,$369.59 ,$371.40 ,$365.65 
3/25/15,$370.96 ,3426602,$375.17 ,$380.50 ,$370.29 
3/24/15,$374.09 ,2225222,$373.99 ,$375.24 ,$372.27 
3/23/15,$375.11 ,2238723,$378.07 ,$381.77 ,$374.94 
3/20/15,$378.49 ,3752350,$376.29 ,$379.37 ,$375.92 
3/19/15,$373.24 ,1912973,$373.87 ,$377.11 ,$372.19 
3/18/15,$375.14 ,2645003,$369.97 ,$375.99 ,$366.70 
3/17/15,$371.92 ,2036686,$371.11 ,$374.50 ,$369.64 
3/16/15,$373.35 ,2352852,$370.38 ,$373.94 ,$366.72 
3/13/15,$370.58 ,2610510,$371.52 ,$373.99 ,$366.68 
3/12/15,$374.24 ,2809715,$368.82 ,$375.50 ,$367.52 
3/11/15,$366.37 ,2490279,$370.61 ,$373.35 ,$366.26 
3/10/15,$369.51 ,3111285,$377.45 ,$377.77 ,$369.18 
3/9/15,$378.56 ,2311182,$378.40 ,$379.33 ,$375.28 
3/6/15,$380.09 ,2625962,$385.52 ,$387 ,$378.88 
3/5/15,$387.83 ,2688444,$385.61 ,$388.42 ,$383.89 
3/4/15,$382.72 ,2255869,$385.71 ,$387.90 ,$382.19 
3/3/15,$384.61 ,1945787,$383.95 ,$386.10 ,$381.60 
3/2/15,$385.66 ,2134110,$380.85 ,$385.90 ,$379.48 
2/27/15,$380.16 ,2523659,$384 ,$385.99 ,$379.79 
2/26/15,$384.80 ,2684823,$384.07 ,$389.37 ,$383.28 
2/25/15,$385.37 ,3167481,$377.27 ,$387.85 ,$376.54 
2/24/15,$378.59 ,1920509,$378.65 ,$380.48 ,$376.16 
2/23/15,$380.14 ,2175306,$383.44 ,$384.54 ,$378 
2/20/15,$383.66 ,3219724,$378.62 ,$383.70 ,$375.84 
2/19/15,$379.00 ,2948520,$373.49 ,$381.88 ,$373.43 
2/18/15,$373.37 ,2648954,$373.78 ,$376.74 ,$372.85 
2/17/15,$375.43 ,3662187,$377.72 ,$379.99 ,$372.67 
2/13/15,$381.83 ,3472891,$378.41 ,$383 ,$377.01 
2/12/15,$377.17 ,2790630,$375.10 ,$378.51 ,$373.15 
2/11/15,$375.14 ,2785533,$371.23 ,$377.10 ,$371.10 
2/10/15,$373.00 ,2286489,$371.19 ,$374.30 ,$368.51 
2/9/15,$370.56 ,2675316,$371 ,$374.41 ,$367.20 
2/6/15,$374.28 ,3888587,$374.87 ,$375.99 ,$371.01 
2/5/15,$373.89 ,7243644,$366 ,$378.80 ,$365.90 
2/4/15,$364.75 ,4167409,$358.38 ,$367.50 ,$358.23 
2/3/15,$363.55 ,6209015,$360.29 ,$367.82 ,$360.21 
2/2/15,$364.47 ,10222230,$350.05 ,$365 ,$350.01 
1/30/15,$354.53 ,23846720,$346.32 ,$359.50 ,$340.74 
1/29/15,$311.78 ,8067441,$304.73 ,$312.80 ,$299.33 
1/28/15,$303.91 ,3057997,$309.81 ,$311.51 ,$303.80 
1/27/15,$306.75 ,2917710,$306.30 ,$310.24 ,$302.63 
1/26/15,$309.66 ,3168827,$311.82 ,$313 ,$307.52 
1/23/15,$312.39 ,4476045,$308.08 ,$316.93 ,$307.72 
1/22/15,$310.32 ,5338530,$300 ,$312.25 ,$300 
1/21/15,$297.25 ,10060450,$289.64 ,$306 ,$287.26 
1/20/15,$289.44 ,3065857,$292.59 ,$293.36 ,$286.39 
1/16/15,$290.74 ,3476787,$286.28 ,$290.79 ,$285.25 
1/15/15,$286.95 ,4410629,$294 ,$296.00 ,$286.82 
1/14/15,$293.27 ,5493402,$291.93 ,$295.91 ,$286.50 
1/13/15,$294.74 ,4135336,$297.48 ,$301.50 ,$293.23 
1/12/15,$291.41 ,3406438,$297.56 ,$298.51 ,$289.28 
1/9/15,$296.93 ,2589914,$301.48 ,$302.87 ,$296.68 
1/8/15,$300.46 ,3087475,$300.32 ,$303.14 ,$296.11 
1/7/15,$298.42 ,2630671,$297.50 ,$301.28 ,$295.33 
1/6/15,$295.29 ,3511003,$302.24 ,$303 ,$292.38 
1/5/15,$302.19 ,2768215,$307.01 ,$308.38 ,$300.85 
1/2/15,$308.52 ,2785167,$312.58 ,$314.75 ,$306.96 
12/31/14,$310.35 ,2048676,$311.55 ,$312.98 ,$310.01 
12/30/14,$310.30 ,2091432,$309.91 ,$313.94 ,$309.34 
12/29/14,$312.04 ,2998390,$307.85 ,$314.27 ,$306.58 
12/26/14,$309.09 ,2892910,$305 ,$310.78 ,$303.81 
12/24/14,$303.03 ,1518107,$306.38 ,$307 ,$302.88 
12/23/14,$306.29 ,2718349,$306.98 ,$307.49 ,$303.25 
12/22/14,$306.54 ,3845409,$301.94 ,$307.36 ,$301.94 
12/19/14,$299.90 ,8613310,$296.91 ,$301.54 ,$295.52 
12/18/14,$297.73 ,7704984,$304.01 ,$304.50 ,$293.25 
12/17/14,$298.88 ,4429917,$296.37 ,$299.67 ,$293.03 
12/16/14,$295.06 ,6489013,$304.35 ,$304.49 ,$295.01 
12/15/14,$306.07 ,3833767,$308.87 ,$310.86 ,$302.15 
12/12/14,$307.32 ,3159206,$303.99 ,$310.64 ,$303.01 
12/11/14,$307.36 ,3268194,$307.89 ,$312.64 ,$306.01 
12/10/14,$305.84 ,3243973,$312 ,$313.19 ,$304.68 
12/9/14,$312.50 ,4032614,$302.99 ,$313.64 ,$301.14 
12/8/14,$306.64 ,3633879,$311.57 ,$316.56 ,$304.82 
12/5/14,$312.63 ,3258869,$316.80 ,$316.93 ,$310.84 
12/4/14,$316.93 ,3293578,$315.53 ,$318.59 ,$313.47 
12/3/14,$316.50 ,5684164,$325.73 ,$326.77 ,$314.36 
12/2/14,$326.31 ,2784995,$327.50 ,$327.93 ,$323.25 
12/1/14,$326 ,4937256,$338.12 ,$340.64 ,$325.93 
11/28/14,$338.64 ,3051798,$336.03 ,$341.26 ,$336.03 
11/26/14,$333.57 ,1983512,$333.78 ,$334.65 ,$331.75 
11/25/14,$335.04 ,2560829,$335.27 ,$336.33 ,$331.28 
11/24/14,$335.64 ,2744717,$334.78 ,$337.39 ,$333.60 
11/21/14,$332.63 ,4459805,$335.42 ,$338.33 ,$331.47 
11/20/14,$330.54 ,3434710,$324 ,$332.67 ,$323.33 
11/19/14,$326.54 ,3273627,$327.25 ,$328.40 ,$324.02 
11/18/14,$324.93 ,3539161,$323.99 ,$329.56 ,$323.25 
11/17/14,$323.05 ,4774065,$326.44 ,$328 ,$318.03 
11/14/14,$327.82 ,8874017,$317.12 ,$332.88 ,$316.40 
11/13/14,$316.48 ,3673404,$312 ,$317.89 ,$311.51 
11/12/14,$311.51 ,2181448,$310.75 ,$312.58 ,$308.79 
11/11/14,$312.01 ,3800576,$305.94 ,$312.38 ,$303.65 
11/10/14,$305.11 ,2802611,$300 ,$305.80 ,$300 
11/7/14,$299.86 ,2643693,$297.82 ,$299.99 ,$296.29 
11/6/14,$296.64 ,3749179,$296.69 ,$297 ,$292.29 
11/5/14,$296.52 ,4671563,$303.01 ,$304 ,$294.16 
11/4/14,$302.81 ,3424454,$303.99 ,$304.25 ,$300.17 
11/3/14,$305.72 ,3240753,$306.24 ,$308.01 ,$303.24 
10/31/14,$305.46 ,4549267,$305.15 ,$305.72 ,$301.50 
10/30/14,$299.07 ,4047924,$293.98 ,$299.74 ,$292.36 
10/29/14,$294.12 ,4881538,$299.11 ,$299.61 ,$293.07 
10/28/14,$295.59 ,5553280,$289.76 ,$298 ,$289.76 
10/27/14,$289.97 ,5938196,$285.70 ,$290.42 ,$285.02 
10/24/14,$287.06 ,19785070,$284.40 ,$293.81 ,$284 
10/23/14,$313.18 ,8638059,$313.40 ,$316.80 ,$311.40 
10/22/14,$312.97 ,3124044,$315.43 ,$318.98 ,$312.64 
10/21/14,$315.33 ,3559258,$309.90 ,$315.64 ,$307.07 
10/20/14,$306.21 ,3233326,$302.95 ,$306.53 ,$302.02 
10/17/14,$303.64 ,4399931,$307.15 ,$309.20 ,$302.72 
10/16/14,$302.86 ,4729261,$293.83 ,$306.82 ,$293.83 
10/15/14,$305.97 ,5282651,$304.35 ,$307.90 ,$299.10 
10/14/14,$308.31 ,3382525,$308 ,$312.24 ,$305.75 
10/13/14,$306.45 ,4360893,$309.87 ,$313.20 ,$303.47 
10/10/14,$311.39 ,3681172,$314.02 ,$317.77 ,$311.38 
10/9/14,$315.37 ,3587626,$321.49 ,$322.27 ,$314.52 
10/8/14,$322.70 ,3450917,$316.58 ,$324.11 ,$314.14 
10/7/14,$316.98 ,2354960,$319.43 ,$322 ,$316.67 
10/6/14,$322.20 ,2286845,$323.50 ,$324.13 ,$319.60 
10/3/14,$322.74 ,3036577,$320.36 ,$325.16 ,$319.53 
10/2/14,$318.41 ,3562618,$316.92 ,$318.53 ,$311.31 
10/1/14,$317.46 ,3088712,$322.04 ,$322.17 ,$315.55 
9/30/14,$322.44 ,2635937,$321.36 ,$323.43 ,$318.51 
9/29/14,$321.82 ,1923889,$320.50 ,$323.75 ,$319 
9/26/14,$323.21 ,3635387,$320.60 ,$323.50 ,$317.64 
9/25/14,$321.93 ,2928653,$327.99 ,$328.54 ,$321.40 
9/24/14,$328.21 ,2640136,$324.17 ,$329.44 ,$319.56 
9/23/14,$323.63 ,2348623,$322.46 ,$327.60 ,$321.25 
9/22/14,$324.50 ,3109489,$328.49 ,$329.49 ,$321.06 
9/19/14,$331.32 ,6886162,$327.60 ,$332.76 ,$325.57 
9/18/14,$325 ,2576294,$325.44 ,$327.10 ,$323.71 
9/17/14,$324 ,4135926,$327.76 ,$328 ,$321.52 
9/16/14,$327.76 ,3259711,$321.07 ,$329.48 ,$320.10 
9/15/14,$323.89 ,3999817,$330.91 ,$331.33 ,$319 
9/12/14,$331.19 ,3422903,$329.56 ,$332.89 ,$328.79 
9/11/14,$330.52 ,2714887,$329.94 ,$333.01 ,$326.39 
9/10/14,$331.33 ,3792505,$334.30 ,$334.98 ,$328.82 
9/9/14,$329.75 ,4630850,$341.61 ,$341.76 ,$329.18 
9/8/14,$342.34 ,2953035,$344.54 ,$345.81 ,$339.04 
9/5/14,$346.38 ,2103892,$346.30 ,$346.83 ,$342.50 
9/4/14,$345.95 ,3952081,$343.69 ,$349.38 ,$343.58 
9/3/14,$339 ,1992490,$342.54 ,$343.27 ,$337.55 
9/2/14,$342.38 ,2325098,$339.98 ,$342.50 ,$337.16 
8/29/14,$339.04 ,1935571,$341.76 ,$341.82 ,$337.68 
8/28/14,$340.02 ,2252212,$340 ,$341.79 ,$338.80 
8/27/14,$343.18 ,2961440,$342.09 ,$346.67 ,$341.34 
8/26/14,$341.83 ,3635270,$337 ,$344.36 ,$334.55 
8/25/14,$334.02 ,1955360,$333.21 ,$336.77 ,$332.71 
8/22/14,$331.59 ,2211236,$332.99 ,$334.08 ,$330.80 
8/21/14,$332.91 ,1971026,$336.48 ,$336.58 ,$332.23 
8/20/14,$335.78 ,1810194,$334.68 ,$337.16 ,$334.02 
8/19/14,$335.13 ,1713724,$334.87 ,$335.81 ,$333.01 
8/18/14,$334.53 ,2484983,$335.48 ,$337.80 ,$333.77 
8/15/14,$333.63 ,3896625,$334 ,$335 ,$328.32 
8/14/14,$333.21 ,3415546,$327.80 ,$334.09 ,$326.71 
8/13/14,$326.28 ,4938152,$327.60 ,$331.72 ,$326.14 
8/12/14,$319.32 ,1912520,$318.89 ,$321.31 ,$316.95 
8/11/14,$318.33 ,2466110,$318.48 ,$320.38 ,$316.88 
8/8/14,$316.80 ,2705919,$311.94 ,$317.32 ,$310.66 
8/7/14,$311.45 ,2934804,$315.21 ,$315.88 ,$309.66 
8/6/14,$313.89 ,2293980,$310.83 ,$315.78 ,$310.20 
8/5/14,$312.32 ,2855471,$313.30 ,$314.55 ,$310.06 
8/4/14,$313.65 ,4196938,$308.84 ,$316.18 ,$308.50 
8/1/14,$307.06 ,7426529,$313.69 ,$315.83 ,$304.59 
7/31/14,$312.99 ,5185854,$320.01 ,$320.68 ,$311.86 
7/30/14,$322.51 ,3969035,$321.45 ,$322.73 ,$318.50 
7/29/14,$320 ,2881371,$321.98 ,$322.90 ,$319.50 
7/28/14,$320.41 ,5929736,$324.25 ,$324.82 ,$316.50 
7/25/14,$324.01 ,17841520,$317.30 ,$324.87 ,$314.76 
7/24/14,$358.61 ,6486896,$359.98 ,$364.85 ,$358.52 
7/23/14,$358.14 ,2669820,$359.05 ,$360.63 ,$356.62 
7/22/14,$360.84 ,2887247,$355.25 ,$362.93 ,$355.25 
7/21/14,$359.76 ,2278031,$358.10 ,$361.71 ,$356.72 
7/18/14,$358.66 ,3406759,$354.40 ,$359.68 ,$352.08 
7/17/14,$352.45 ,3634995,$353.44 ,$356.96 ,$351.38 
7/16/14,$355.90 ,3501540,$355.62 ,$359.32 ,$353 
7/15/14,$354.44 ,4168989,$353.72 ,$355.59 ,$349.40 
7/14/14,$355.32 ,5609792,$347.03 ,$355.77 ,$345.36 
7/11/14,$346.20 ,8298955,$334.71 ,$347 ,$334.71 
7/10/14,$327.92 ,2658989,$324.34 ,$329.98 ,$322.65 
7/9/14,$329.97 ,3163085,$324.71 ,$330.20 ,$323.15 
7/8/14,$323.81 ,4271547,$333.10 ,$333.74 ,$321.40 
7/7/14,$333.55 ,2128885,$337.50 ,$337.55 ,$332.52 
7/3/14,$337.49 ,1944300,$334.83 ,$338.30 ,$333.08 
7/2/14,$332.85 ,2680365,$333.20 ,$336.76 ,$331.66 
7/1/14,$332.39 ,3173633,$325.86 ,$333.20 ,$325.10 
6/30/14,$324.78 ,2671185,$324.98 ,$326.98 ,$322.24 
6/27/14,$324.57 ,2412654,$325.88 ,$326.52 ,$323.27 
6/26/14,$325.69 ,2698458,$328.49 ,$328.65 ,$322.13 
6/25/14,$327.44 ,2325141,$324.33 ,$328.15 ,$321.74 
6/24/14,$324.16 ,2626353,$327.54 ,$329.73 ,$322.74 
6/23/14,$327.24 ,2604785,$323.33 ,$327.55 ,$321.41 
6/20/14,$324.20 ,6053531,$327.76 ,$328.22 ,$320.42 
6/19/14,$327 ,5318838,$335.26 ,$338.90 ,$325.98 
6/18/14,$334.38 ,6356598,$328 ,$335.75 ,$325 
6/17/14,$325.62 ,2903522,$327.54 ,$331.34 ,$325.23 
6/16/14,$327.62 ,2395080,$324.86 ,$328.69 ,$323.52 
6/13/14,$326.27 ,2764742,$327.05 ,$329.30 ,$323.53 
6/12/14,$325.91 ,4259403,$335.55 ,$335.55 ,$324.66 
6/11/14,$335.20 ,4433947,$336 ,$340.72 ,$333.88 
6/10/14,$332.41 ,3619883,$327.65 ,$335.50 ,$327.50 
6/9/14,$327.50 ,3207844,$331.57 ,$333 ,$325.65 
6/6/14,$329.67 ,5242900,$325 ,$330.88 ,$324.93 
6/5/14,$323.57 ,7794053,$308.10 ,$327.94 ,$306.90 
6/4/14,$306.78 ,2104216,$306.85 ,$309.50 ,$303.84 
6/3/14,$307.19 ,2377995,$305.75 ,$307.92 ,$305.07 
6/2/14,$308.84 ,2203385,$312.59 ,$312.60 ,$307 
5/30/14,$312.55 ,4259611,$314.43 ,$314.65 ,$307.57 
5/29/14,$313.78 ,2363873,$310.42 ,$314.87 ,$310.20 
5/28/14,$310.16 ,2693201,$309.50 ,$313.82 ,$307.42 
5/27/14,$310.82 ,4860498,$314.41 ,$314.63 ,$307.38 
5/23/14,$312.24 ,3052372,$305.46 ,$312.35 ,$304.90 
5/22/14,$304.91 ,2575062,$305.05 ,$308.54 ,$303.01 
5/21/14,$305.01 ,3404723,$302.21 ,$305.96 ,$301.52 
5/20/14,$301.19 ,4090251,$297.10 ,$304.46 ,$296.75 
5/19/14,$296.76 ,2284218,$295.76 ,$299 ,$293.81 
5/16/14,$297.70 ,3635182,$292.80 ,$298.88 ,$291.55 
5/15/14,$295.19 ,4292196,$298.02 ,$299.20 ,$290.38 
5/14/14,$297.62 ,3323046,$302.50 ,$304.64 ,$296.66 
5/13/14,$304.64 ,3499423,$302.60 ,$305.60 ,$300.75 
5/12/14,$302.86 ,3726575,$294.30 ,$303.34 ,$294.16 
5/9/14,$292.24 ,4059948,$290.57 ,$293.68 ,$284.38 
5/8/14,$288.32 ,3845385,$290.82 ,$295.88 ,$287.23 
5/7/14,$292.71 ,7009526,$295.56 ,$296.40 ,$286.68 
5/6/14,$297.38 ,4676244,$309.53 ,$309.81 ,$297.04 
5/5/14,$310.05 ,2515219,$306.37 ,$310.23 ,$305 
5/2/14,$308.01 ,3995059,$310.42 ,$313.29 ,$304.31 
5/1/14,$307.89 ,4328379,$304.13 ,$310.48 ,$304 
4/30/14,$304.13 ,4082007,$298.10 ,$304.56 ,$298.10 
4/29/14,$300.38 ,6503357,$296.44 ,$301.84 ,$290.45 
4/28/14,$296.58 ,14477480,$304 ,$304.39 ,$288 
4/25/14,$303.83 ,16178060,$316.25 ,$316.49 ,$302.71 
4/24/14,$337.15 ,9071653,$329.67 ,$337.40 ,$322.95 
4/23/14,$324.58 ,3585766,$333.06 ,$333.13 ,$323.39 
4/22/14,$329.32 ,3709148,$332 ,$337.50 ,$328.94 
4/21/14,$330.87 ,2990747,$323.97 ,$331.15 ,$322.31 
4/17/14,$324.91 ,4298913,$319.76 ,$328.66 ,$319.76 
4/16/14,$323.68 ,4279829,$321.17 ,$324 ,$314.71 
4/15/14,$316.08 ,5397514,$316.70 ,$318.28 ,$305.50 
4/14/14,$315.91 ,4290192,$317.67 ,$320.48 ,$311.28 
4/11/14,$311.73 ,7285729,$314 ,$316.50 ,$309.50 
4/10/14,$317.11 ,6124760,$330.60 ,$331 ,$316.50 
4/9/14,$331.81 ,5056220,$328.47 ,$332.18 ,$322.50 
4/8/14,$327.07 ,6577434,$321.88 ,$328 ,$318.44 
4/7/14,$317.76 ,7004704,$320.99 ,$324.94 ,$313.13 
4/4/14,$323 ,12522090,$335.15 ,$335.44 ,$315.61 
4/3/14,$333.62 ,6377000,$341.82 ,$342.50 ,$328.46 
4/2/14,$341.96 ,4465927,$345.99 ,$348.30 ,$340.38 
4/1/14,$342.99 ,3599779,$338.09 ,$344.43 ,$338 
3/31/14,$336.37 ,4276550,$342.40 ,$346.29 ,$334.06 
3/28/14,$338.29 ,3976769,$340.05 ,$347 ,$336.08 
3/27/14,$338.47 ,5761711,$343.15 ,$344.00 ,$330.88 
3/26/14,$343.41 ,4103626,$357.13 ,$357.60 ,$343.40 
3/25/14,$354.71 ,4445646,$354.03 ,$358.97 ,$348.84 
3/24/14,$351.85 ,4873246,$360.09 ,$361.50 ,$348.60 
3/21/14,$360.62 ,5412991,$371 ,$372.84 ,$358.40 
3/20/14,$368.97 ,2553840,$370.64 ,$373 ,$366.22 
3/19/14,$373.23 ,2645238,$378.77 ,$379 ,$369.42 
3/18/14,$378.77 ,2473752,$377.32 ,$379 ,$375 
3/17/14,$375.04 ,2299657,$375.72 ,$378.85 ,$374.88 
3/14/14,$373.74 ,4385031,$372.80 ,$378.57 ,$371.55 
3/13/14,$371.51 ,6820152,$376.62 ,$383.11 ,$368.08 
3/12/14,$370.64 ,2216592,$366.40 ,$371.16 ,$363.61 
3/11/14,$368.82 ,2246032,$370.99 ,$372.80 ,$367.28 
3/10/14,$370.53 ,2105455,$372.69 ,$372.73 ,$367 
3/7/14,$372.06 ,2279215,$374.58 ,$374.99 ,$369.53 
3/6/14,$372.16 ,2926168,$374.05 ,$375.33 ,$368.90 
3/5/14,$372.37 ,3846510,$364.13 ,$372.73 ,$363.90 
3/4/14,$363.90 ,2704344,$363.90 ,$365.68 ,$362.46 
3/3/14,$359.78 ,2798280,$358.74 ,$360.96 ,$354.48 
2/28/14,$362.10 ,3881422,$360.60 ,$365.87 ,$357.08 
2/27/14,$360.13 ,3104857,$357.22 ,$360.59 ,$355.50 
2/26/14,$359.80 ,3621653,$359.86 ,$364.75 ,$357.17 
2/25/14,$358.32 ,3734994,$353 ,$361.08 ,$351.58 
2/24/14,$351.78 ,3644550,$345.19 ,$353 ,$343.29 
2/21/14,$346.76 ,4210034,$352.44 ,$354.14 ,$346.75 
2/20/14,$349.80 ,3492771,$348.80 ,$350.46 ,$344.38 
2/19/14,$347.38 ,4167283,$352.64 ,$354.54 ,$346.10 
2/18/14,$353.65 ,4997959,$355.28 ,$355.73 ,$349.45 
2/14/14,$357.35 ,3522810,$359.34 ,$359.34 ,$353.35 
2/13/14,$357.20 ,4174300,$347.70 ,$357.20 ,$346.50 
2/12/14,$349.25 ,6586835,$356.43 ,$357.75 ,$346.32 
2/11/14,$361.79 ,3220432,$361.84 ,$363.61 ,$356.25 
2/10/14,$360.87 ,3447970,$361.61 ,$365 ,$359.35 
2/7/14,$361.08 ,4338155,$358.98 ,$361.80 ,$352.49 
2/6/14,$354.59 ,3335208,$347.40 ,$354.82 ,$347.40 
2/5/14,$346.45 ,4435216,$346 ,$349.37 ,$337.73 
2/4/14,$347.95 ,4812831,$349.59 ,$354.00 ,$344.02 
2/3/14,$346.15 ,10280000,$358.98 ,$360.85 ,$340.10 
1/31/14,$358.69 ,16153930,$371.76 ,$375.45 ,$357.76 
1/30/14,$403.01 ,9945265,$393.77 ,$406.25 ,$387.70 
1/29/14,$384.20 ,3381356,$392.16 ,$392.85 ,$383.24 
1/28/14,$394.43 ,2894403,$387.40 ,$394.74 ,$387.12 
1/27/14,$386.28 ,3934957,$390.50 ,$394.10 ,$380.49 
1/24/14,$387.60 ,4506642,$398.16 ,$400.20 ,$387.27 
1/23/14,$399.87 ,3025297,$401 ,$406.17 ,$397.79 
1/22/14,$404.54 ,2059978,$408 ,$408.06 ,$402 
1/21/14,$407.05 ,3121784,$403 ,$407.80 ,$401.60 
1/17/14,$399.61 ,4505014,$394.26 ,$403.49 ,$393.66 
1/16/14,$395.80 ,2600179,$393.68 ,$399.29 ,$389.41 
1/15/14,$395.87 ,2677150,$398.94 ,$399.31 ,$392.53 
1/14/14,$397.54 ,2339458,$392.13 ,$398.63 ,$391.29 
1/13/14,$390.98 ,2843810,$397.98 ,$399.78 ,$388.45 
1/10/14,$397.66 ,2678085,$402.53 ,$403.76 ,$393.80 
1/9/14,$401.01 ,2103029,$403.71 ,$406.89 ,$398.44 
1/8/14,$401.92 ,2316220,$398.47 ,$403 ,$396.04 
1/7/14,$398.03 ,1916017,$395.04 ,$398.47 ,$394.29 
1/6/14,$393.63 ,3170587,$395.85 ,$397 ,$388.42 
1/3/14,$396.44 ,2210064,$398.29 ,$402.71 ,$396.22 
1/2/14,$397.97 ,2137807,$398.80 ,$399.36 ,$394.02 
12/31/13,$398.79 ,1996089,$394.58 ,$398.83 ,$393.80 
12/30/13,$393.37 ,2485346,$399.41 ,$399.92 ,$392.45 
12/27/13,$398.08 ,1986907,$404.65 ,$405.63 ,$396.25 
12/26/13,$404.39 ,1868479,$401.79 ,$404.52 ,$396.81 
12/24/13,$399.20 ,1380373,$402.52 ,$403.72 ,$396.37 
12/23/13,$402.92 ,2659431,$403.69 ,$405 ,$399.20 
12/20/13,$402.20 ,5033379,$396.55 ,$404.72 ,$395.78 
12/19/13,$395.19 ,2427225,$394.27 ,$397.29 ,$392.60 
12/18/13,$395.96 ,3489017,$389.23 ,$396.30 ,$383.10 
12/17/13,$387.65 ,2343772,$390.65 ,$391.36 ,$386.50 
12/16/13,$388.97 ,2251673,$385.03 ,$391.70 ,$385 
12/13/13,$384.24 ,3024764,$385.32 ,$389.42 ,$383.80 
12/12/13,$381.25 ,2119025,$381.26 ,$385 ,$379.50 
12/11/13,$382.19 ,2449454,$387.34 ,$388.98 ,$382 
12/10/13,$387.78 ,2736446,$383.74 ,$389.06 ,$383.02 
12/9/13,$384.89 ,2761617,$388.11 ,$388.21 ,$382.57 
12/6/13,$386.95 ,1984671,$388.35 ,$388.35 ,$383.83 
12/5/13,$384.49 ,1874352,$386.65 ,$386.65 ,$381.37 
12/4/13,$385.96 ,2354819,$383.50 ,$389.69 ,$381.49 
12/3/13,$384.66 ,3702352,$390.11 ,$390.95 ,$383.10 
12/2/13,$392.30 ,4714006,$399 ,$399 ,$389.10 
11/29/13,$393.62 ,2405985,$389.10 ,$394.10 ,$388.62 
11/27/13,$386.71 ,2267611,$383.50 ,$387 ,$382.61 
11/26/13,$381.37 ,2724361,$377.61 ,$382.50 ,$374.82 
11/25/13,$376.64 ,2970367,$373.82 ,$377.79 ,$373.18 
11/22/13,$372.31 ,2965514,$370 ,$374.50 ,$366.31 
11/21/13,$368.92 ,1964573,$364.05 ,$369.25 ,$363.30 
11/20/13,$362.57 ,1771459,$367.56 ,$367.56 ,$360.45 
11/19/13,$364.94 ,1901397,$365.82 ,$368.78 ,$362.50 
11/18/13,$366.18 ,2736705,$370.28 ,$373.49 ,$364.67 
